Customer_ID,Age,Gender,Employment_Status,Account_Type,Tenure_Months,Number_of_Products,Avg_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Churn,Total_Digital_Usage,Balance_per_Product
CUST1881,36,Female,Employed,Current,105,1,105811,15,12,9,0,0.84,0,21,105811.0
CUST2261,18,Female,Employed,Current,98,2,52464,17,10,8,0,0.74,0,18,26232.0
CUST2357,33,Female,Self-employed,Savings,131,4,1009,9,6,11,0,0.78,0,17,252.25
CUST1448,27,Female,Self-employed,Savings,59,3,107272,9,11,11,0,0.51,1,22,35757.33
CUST1669,26,Female,Employed,Savings,78,3,339646,11,11,12,0,0.91,0,23,113215.33
CUST0467,29,Male,Employed,Savings,86,2,500,10,16,14,0,0.8,1,30,250.0
CUST0492,70,Female,Unemployed,Current,65,3,166356,21,7,7,0,0.69,0,14,55452.0
CUST1886,25,Female,Unemployed,Savings,137,4,53558,21,11,8,1,0.51,0,19,13389.5
CUST2193,26,Female,Employed,Current,147,1,88736,11,10,16,0,0.83,0,26,88736.0
CUST2304,31,Male,Employed,Savings,21,4,77522,15,3,11,0,0.51,0,14,19380.5
CUST2146,31,Female,Employed,Savings,57,3,141791,16,5,14,0,0.78,0,19,47263.67
CUST1553,69,Male,Employed,Savings,36,1,87983,9,9,8,1,0.78,0,17,87983.0
CUST1291,35,Female,Employed,Current,93,2,43872,6,8,13,0,0.71,1,21,21936.0
CUST1294,34,Female,Unemployed,Savings,128,2,13739,14,4,8,1,0.77,0,12,6869.5
CUST1384,30,Male,Employed,Current,57,2,61831,15,4,9,0,0.72,1,13,30915.5
CUST2209,46,Male,Employed,Fixed Deposit,40,1,76761,20,11,13,0,0.58,0,24,76761.0
CUST0674,33,Male,Employed,Savings,78,3,205335,17,6,9,0,0.7,0,15,68445.0
CUST1984,40,Female,Employed,Savings,168,3,19533,5,10,13,1,0.84,0,23,6511.0
CUST2186,36,Male,Employed,Savings,154,1,34639,14,8,9,0,0.8,0,17,34639.0
CUST1762,19,Male,Self-employed,Fixed Deposit,135,1,117000,7,9,2,0,0.57,0,11,117000.0
CUST2941,27,Male,Employed,Savings,137,4,24364,14,4,14,0,0.84,0,18,6091.0
CUST1211,38,Female,Self-employed,Current,107,4,324313,13,2,9,0,0.74,0,11,81078.25
CUST1057,36,Male,Employed,Fixed Deposit,90,2,33199,16,7,10,0,0.81,0,17,16599.5
CUST2286,27,Female,Self-employed,Current,34,3,44679,15,10,10,0,0.55,1,20,14893.0
CUST2987,44,Male,Employed,Savings,131,4,190815,21,13,8,0,0.76,0,21,47703.75
CUST0118,44,Male,Employed,Savings,88,2,660749,12,1,10,0,0.78,0,11,330374.5
CUST2827,32,Male,Employed,Savings,40,3,155780,16,9,7,0,0.64,0,16,51926.67
CUST1864,43,Female,Unemployed,Savings,90,3,22458,14,6,9,0,0.61,0,15,7486.0
CUST0772,33,Female,Unemployed,Current,93,1,88938,9,9,15,0,0.71,0,24,88938.0
CUST2636,37,Female,Employed,Current,89,1,145485,19,3,3,0,0.87,0,6,145485.0
CUST0303,43,Female,Employed,Savings,146,1,27562,8,9,8,1,0.57,0,17,27562.0
CUST2062,41,Male,Self-employed,Savings,147,1,70455,13,6,9,0,0.95,0,15,70455.0
CUST2635,27,Female,Self-employed,Savings,96,3,37840,15,5,14,0,0.97,0,19,12613.33
CUST0433,39,Male,Self-employed,Savings,42,3,632102,19,6,11,0,0.52,1,17,210700.67
CUST2461,30,Male,Self-employed,Fixed Deposit,122,4,103153,17,4,14,0,0.5,1,18,25788.25
CUST0422,33,Female,Employed,Savings,107,2,140548,15,12,7,0,0.72,0,19,70274.0
CUST2284,26,Female,Self-employed,Savings,129,1,4673,16,10,13,1,0.88,0,23,4673.0
CUST1299,35,Male,Employed,Savings,145,3,700927,22,9,12,0,0.63,0,21,233642.33
CUST0049,44,Male,Employed,Current,62,1,195955,13,7,10,0,0.65,0,17,195955.0
CUST1349,32,Male,Employed,Current,72,1,7878,12,5,11,0,0.73,1,16,7878.0
CUST1777,42,Female,Self-employed,Savings,38,1,142978,19,9,7,0,0.91,1,16,142978.0
CUST0216,34,Male,Employed,Current,25,1,42822,13,3,10,0,0.8,0,13,42822.0
CUST2302,41,Male,Employed,Savings,105,1,75683,20,5,11,0,0.67,1,16,75683.0
CUST0144,19,Female,Employed,Savings,13,3,75777,20,15,11,0,0.67,0,26,25259.0
CUST1899,28,Male,Employed,Current,106,3,5106,12,7,10,0,0.71,0,17,1702.0
CUST1765,31,Male,Employed,Current,141,1,17520,14,5,12,0,0.55,0,17,17520.0
CUST2894,38,Female,Self-employed,Current,176,1,49029,11,3,14,0,0.56,0,17,49029.0
CUST2687,40,Male,Employed,Savings,86,1,15344,10,4,12,0,0.89,0,16,15344.0
CUST1726,30,Male,Self-employed,Fixed Deposit,127,3,68952,8,5,8,1,0.57,0,13,22984.0
CUST1003,25,Female,Self-employed,Savings,35,1,216056,16,7,10,1,0.64,1,17,216056.0
CUST1144,28,Male,Employed,Fixed Deposit,38,3,6268,16,5,6,0,0.98,0,11,2089.33
CUST2989,22,Male,Employed,Savings,51,3,284447,16,11,6,1,0.66,0,17,94815.67
CUST2046,46,Male,Unemployed,Savings,26,4,258530,16,9,8,0,0.54,0,17,64632.5
CUST2676,39,Female,Employed,Savings,164,2,81605,13,6,12,1,0.75,0,18,40802.5
CUST1604,35,Male,Employed,Current,55,1,183237,17,7,12,0,0.67,0,19,183237.0
CUST0580,25,Female,Employed,Savings,22,2,189134,16,12,10,1,0.77,1,22,94567.0
CUST1120,37,Female,Self-employed,Savings,158,1,307602,12,7,9,0,0.83,0,16,307602.0
CUST1493,18,Female,Employed,Savings,38,2,182128,15,7,12,1,1.0,0,19,91064.0
CUST2740,31,Female,Self-employed,Savings,38,1,22470,17,7,14,0,0.58,0,21,22470.0
CUST0070,32,Female,Self-employed,Savings,65,1,138456,16,8,15,0,0.5,0,23,138456.0
CUST0810,32,Female,Self-employed,Current,141,1,54451,13,8,17,0,0.68,0,25,54451.0
CUST1787,39,Male,Employed,Savings,168,3,157542,10,16,17,0,0.67,0,33,52514.0
CUST0075,47,Male,Employed,Savings,74,1,115011,16,6,13,0,0.56,0,19,115011.0
CUST2344,34,Male,Self-employed,Current,123,2,287771,11,10,6,0,0.99,0,16,143885.5
CUST2453,29,Female,Self-employed,Current,158,1,184926,18,7,6,1,0.82,0,13,184926.0
CUST0741,23,Female,Employed,Savings,93,4,361761,15,4,14,0,0.69,0,18,90440.25
CUST2131,38,Male,Self-employed,Current,160,3,112501,13,8,11,0,0.94,0,19,37500.33
CUST0299,31,Female,Self-employed,Savings,146,1,99855,22,12,13,0,0.56,0,25,99855.0
CUST2627,41,Male,Self-employed,Current,152,1,297065,18,8,6,0,0.86,0,14,297065.0
CUST0816,26,Female,Employed,Savings,23,1,127241,11,5,9,2,0.82,1,14,127241.0
CUST2580,32,Male,Self-employed,Fixed Deposit,122,4,148013,17,5,20,0,0.87,0,25,37003.25
CUST2304,22,Female,Self-employed,Current,180,3,694826,17,11,13,0,0.89,0,24,231608.67
CUST2650,41,Female,Self-employed,Current,100,1,575602,13,2,10,0,0.68,0,12,575602.0
CUST1156,33,Female,Employed,Current,115,1,229519,14,3,7,0,0.85,0,10,229519.0
CUST2265,63,Female,Self-employed,Savings,160,1,186896,14,9,10,0,0.68,0,19,186896.0
CUST0765,31,Male,Employed,Savings,52,2,51557,20,2,10,0,0.72,1,12,25778.5
CUST1105,27,Female,Employed,Savings,59,1,278688,10,3,13,0,0.59,1,16,278688.0
CUST0725,55,Female,Self-employed,Savings,24,1,184018,11,2,14,0,0.57,0,16,184018.0
CUST2596,54,Male,Employed,Savings,178,2,46831,11,11,15,1,0.93,0,26,23415.5
CUST2705,50,Female,Employed,Current,161,1,55219,13,4,14,0,0.74,0,18,55219.0
CUST0249,38,Male,Self-employed,Fixed Deposit,97,4,141422,13,7,10,1,0.97,0,17,35355.5
CUST2629,42,Male,Employed,Savings,57,2,259847,21,8,13,1,0.92,0,21,129923.5
CUST1161,44,Female,Employed,Fixed Deposit,68,4,237443,15,12,10,0,0.98,1,22,59360.75
CUST0799,46,Male,Unemployed,Savings,17,4,442300,17,9,6,1,0.79,1,15,110575.0
CUST2345,28,Male,Employed,Current,36,1,73678,9,6,10,0,0.73,0,16,73678.0
CUST0415,27,Male,Employed,Savings,35,1,41986,23,17,9,0,0.91,0,26,41986.0
CUST1571,46,Female,Employed,Fixed Deposit,180,3,232359,17,4,9,0,0.68,0,13,77453.0
CUST2121,23,Male,Employed,Savings,33,3,18467,19,13,16,1,0.66,0,29,6155.67
CUST1958,39,Male,Employed,Savings,54,1,213451,17,7,14,0,0.7,0,21,213451.0
CUST2642,28,Male,Employed,Savings,135,2,115827,20,8,8,1,0.92,0,16,57913.5
CUST0913,55,Female,Self-employed,Savings,42,2,247383,15,8,15,0,0.86,0,23,123691.5
CUST0175,45,Male,Employed,Savings,95,1,27148,13,11,8,0,0.81,1,19,27148.0
CUST1629,40,Male,Employed,Savings,118,2,10805,15,11,11,0,0.73,0,22,5402.5
CUST0234,37,Male,Self-employed,Savings,101,2,55395,10,8,13,0,0.67,0,21,27697.5
CUST1296,27,Male,Employed,Current,45,2,100142,14,9,15,0,0.69,1,24,50071.0
CUST0993,30,Male,Employed,Savings,163,1,97574,17,11,12,1,0.64,0,23,97574.0
CUST1167,36,Female,Employed,Current,156,2,222438,17,10,15,1,0.69,0,25,111219.0
CUST1371,37,Female,Employed,Savings,67,1,41056,17,5,12,0,0.96,0,17,41056.0
CUST2198,38,Male,Unemployed,Savings,37,3,164780,14,5,6,0,0.86,0,11,54926.67
CUST0214,18,Male,Unemployed,Current,144,2,124565,14,10,11,1,0.82,0,21,62282.5
CUST1222,39,Female,Unemployed,Savings,121,1,163157,11,6,12,0,0.75,0,18,163157.0
CUST0773,41,Female,Employed,Savings,60,1,252839,13,8,15,1,0.69,1,23,252839.0
CUST2522,46,Male,Employed,Current,32,2,45476,12,7,8,0,0.97,1,15,22738.0
CUST1545,51,Female,Employed,Savings,120,2,207539,16,11,11,0,0.52,0,22,103769.5
CUST1823,44,Female,Employed,Fixed Deposit,116,2,197069,8,6,17,0,0.71,0,23,98534.5
CUST2115,45,Female,Unemployed,Savings,56,3,160882,13,15,10,0,0.82,0,25,53627.33
CUST2357,30,Female,Employed,Savings,18,2,8474,12,5,9,1,0.81,0,14,4237.0
CUST2071,26,Male,Unemployed,Savings,154,3,350123,21,9,10,0,0.79,0,19,116707.67
CUST2006,51,Female,Employed,Savings,61,2,48394,10,7,12,0,0.77,0,19,24197.0
CUST0314,18,Female,Self-employed,Savings,129,2,120942,17,9,9,0,0.79,0,18,60471.0
CUST1431,38,Male,Self-employed,Current,127,1,41654,12,7,9,1,0.92,0,16,41654.0
CUST2553,35,Male,Employed,Savings,115,2,214784,13,9,8,0,0.95,0,17,107392.0
CUST1139,39,Female,Self-employed,Current,35,4,65542,17,5,6,0,0.53,1,11,16385.5
CUST2841,43,Female,Employed,Savings,25,3,500,13,7,11,0,0.7,0,18,166.67
CUST0294,21,Male,Employed,Savings,77,3,131619,11,9,9,0,0.99,1,18,43873.0
CUST1566,43,Female,Employed,Savings,175,1,10846,13,6,9,0,0.62,0,15,10846.0
CUST2024,34,Male,Employed,Current,74,1,20147,18,6,10,0,0.57,0,16,20147.0
CUST0502,39,Female,Self-employed,Current,95,2,46136,14,11,11,0,0.54,1,22,23068.0
CUST0721,27,Female,Self-employed,Savings,143,2,181954,17,5,7,0,0.8,0,12,90977.0
CUST0884,39,Female,Self-employed,Fixed Deposit,148,1,8373,14,10,8,0,0.98,0,18,8373.0
CUST1606,35,Male,Employed,Savings,50,4,390676,12,5,16,0,0.83,0,21,97669.0
CUST1178,18,Male,Employed,Savings,84,3,162666,14,5,9,1,0.67,1,14,54222.0
CUST2087,52,Female,Unemployed,Savings,46,2,79400,13,5,15,0,0.56,0,20,39700.0
CUST2400,56,Female,Employed,Savings,164,1,158070,16,9,16,0,0.9,0,25,158070.0
CUST1662,46,Female,Employed,Savings,64,3,105035,12,6,9,0,0.65,0,15,35011.67
CUST1982,31,Female,Employed,Current,174,2,60537,14,8,6,0,0.81,0,14,30268.5
CUST0353,29,Male,Employed,Savings,163,3,92984,19,5,13,2,0.73,0,18,30994.67
CUST1651,46,Female,Employed,Current,126,1,57342,21,13,7,1,0.56,0,20,57342.0
CUST0328,44,Male,Employed,Current,151,2,53564,13,7,12,0,0.91,0,19,26782.0
CUST0408,32,Male,Employed,Savings,121,2,86593,10,13,13,1,0.51,1,26,43296.5
CUST2183,47,Male,Employed,Current,127,3,129377,14,6,6,0,0.75,0,12,43125.67
CUST1953,37,Male,Employed,Current,89,4,31591,30,12,9,0,0.51,0,21,7897.75
CUST2776,37,Female,Self-employed,Fixed Deposit,155,1,655515,9,9,13,0,0.65,0,22,655515.0
CUST2255,35,Male,Employed,Savings,58,2,38920,17,6,12,0,0.73,0,18,19460.0
CUST1499,23,Male,Employed,Savings,157,2,51172,19,4,11,0,0.95,0,15,25586.0
CUST1304,23,Male,Employed,Current,137,2,54661,8,4,11,0,0.6,0,15,27330.5
CUST0599,29,Female,Unemployed,Current,97,1,55368,11,13,14,0,0.55,0,27,55368.0
CUST0889,40,Female,Employed,Current,38,2,21404,17,5,9,1,0.55,0,14,10702.0
CUST0046,38,Male,Self-employed,Savings,125,1,444560,21,9,5,0,0.76,0,14,444560.0
CUST0027,47,Female,Employed,Fixed Deposit,28,1,68224,21,10,10,1,0.88,1,20,68224.0
CUST1420,26,Male,Self-employed,Savings,49,3,22264,18,7,10,0,0.84,1,17,7421.33
CUST1073,34,Male,Employed,Savings,46,2,199034,16,14,10,0,0.65,0,24,99517.0
CUST1160,30,Male,Employed,Current,163,2,46022,13,13,8,1,0.88,0,21,23011.0
CUST0854,37,Male,Self-employed,Savings,24,2,63519,12,3,6,0,0.87,0,9,31759.5
CUST2658,41,Female,Self-employed,Current,174,1,62031,16,6,9,1,0.61,0,15,62031.0
CUST0901,52,Male,Employed,Savings,116,2,32591,17,10,10,0,0.98,0,20,16295.5
CUST0077,52,Female,Self-employed,Savings,62,3,320068,14,5,8,0,0.52,0,13,106689.33
CUST1747,54,Male,Self-employed,Savings,16,4,3370,12,7,8,0,0.53,0,15,842.5
CUST2655,41,Male,Employed,Fixed Deposit,114,2,22575,12,5,8,0,0.85,1,13,11287.5
CUST2970,53,Female,Employed,Savings,125,2,201984,16,14,11,0,0.63,1,25,100992.0
CUST2068,24,Male,Employed,Savings,133,2,7107,20,6,13,1,0.68,0,19,3553.5
CUST1693,36,Female,Employed,Savings,101,4,201078,19,14,12,0,0.58,0,26,50269.5
CUST0137,32,Female,Self-employed,Current,76,4,232108,15,3,12,0,0.59,0,15,58027.0
CUST0725,43,Female,Employed,Savings,26,2,301282,14,10,7,0,0.92,1,17,150641.0
CUST2273,33,Male,Self-employed,Fixed Deposit,163,4,372225,13,9,12,0,0.94,0,21,93056.25
CUST1279,48,Female,Employed,Savings,41,1,72808,16,6,10,0,0.9,0,16,72808.0
CUST1585,40,Female,Employed,Current,138,3,208035,13,5,10,0,0.64,0,15,69345.0
CUST0946,27,Female,Self-employed,Current,178,1,45563,16,5,9,0,0.82,1,14,45563.0
CUST0651,47,Male,Employed,Current,164,2,217550,18,10,12,1,0.91,0,22,108775.0
CUST0354,23,Female,Self-employed,Savings,145,2,2761,20,6,13,0,0.57,0,19,1380.5
CUST2251,44,Female,Unemployed,Current,30,1,86747,6,6,16,1,0.78,0,22,86747.0
CUST2521,27,Male,Employed,Fixed Deposit,176,2,854269,17,11,13,0,0.74,0,24,427134.5
CUST1137,41,Male,Unemployed,Fixed Deposit,105,2,218739,16,3,13,0,0.64,0,16,109369.5
CUST0242,47,Female,Self-employed,Savings,37,2,551954,17,6,9,0,0.98,1,15,275977.0
CUST0223,39,Female,Self-employed,Savings,22,3,98942,10,6,14,0,0.74,1,20,32980.67
CUST0980,43,Male,Employed,Current,131,3,162596,21,5,8,0,0.77,0,13,54198.67
CUST0232,28,Female,Employed,Current,92,2,157816,19,12,5,1,0.66,0,17,78908.0
CUST0037,34,Male,Self-employed,Savings,179,3,309972,19,9,10,0,0.84,0,19,103324.0
CUST0605,46,Male,Employed,Current,137,1,75005,8,8,11,0,0.98,0,19,75005.0
CUST0049,27,Female,Employed,Current,166,2,43324,15,16,3,0,0.73,0,19,21662.0
CUST0967,25,Male,Self-employed,Savings,24,3,393566,22,11,13,0,0.98,0,24,131188.67
CUST2710,33,Female,Employed,Savings,159,2,547154,14,14,14,0,0.59,0,28,273577.0
CUST2732,34,Male,Self-employed,Savings,75,2,218222,14,8,12,0,1.0,0,20,109111.0
CUST0767,35,Male,Unemployed,Savings,27,1,26569,11,11,13,0,0.83,0,24,26569.0
CUST0992,58,Male,Self-employed,Current,139,1,81870,13,4,8,0,0.8,0,12,81870.0
CUST1803,20,Female,Self-employed,Savings,59,1,192773,18,5,4,0,0.96,1,9,192773.0
CUST2322,26,Male,Employed,Savings,31,1,493667,10,5,6,0,0.6,1,11,493667.0
CUST2687,27,Female,Self-employed,Savings,82,1,392171,16,12,10,0,0.8,1,22,392171.0
CUST0899,49,Female,Self-employed,Current,132,2,675384,13,10,9,0,0.9,1,19,337692.0
CUST1467,48,Female,Employed,Current,74,2,309733,18,5,12,0,0.85,0,17,154866.5
CUST0817,26,Female,Self-employed,Savings,39,1,110060,11,4,12,0,0.68,0,16,110060.0
CUST2886,24,Female,Self-employed,Current,157,1,28191,17,1,8,1,0.63,0,9,28191.0
CUST2078,32,Female,Self-employed,Savings,118,2,371223,16,9,9,0,0.65,0,18,185611.5
CUST0198,18,Female,Employed,Current,36,1,95038,19,8,12,0,0.91,0,20,95038.0
CUST0804,40,Female,Self-employed,Savings,23,1,13113,11,10,8,0,0.72,0,18,13113.0
CUST2717,34,Male,Self-employed,Savings,164,4,38672,18,8,10,0,0.81,0,18,9668.0
CUST1829,18,Male,Self-employed,Current,43,1,6635,14,8,4,1,0.68,0,12,6635.0
CUST2237,33,Male,Employed,Savings,140,2,169174,18,11,13,0,0.96,0,24,84587.0
CUST0878,35,Female,Employed,Current,147,2,303358,15,6,12,2,0.5,0,18,151679.0
CUST2474,43,Male,Employed,Fixed Deposit,124,2,765533,26,2,7,0,0.97,0,9,382766.5
CUST0182,34,Male,Employed,Savings,173,1,302562,13,6,12,0,0.62,0,18,302562.0
CUST0958,49,Female,Employed,Current,114,1,45061,12,8,10,0,0.99,0,18,45061.0
CUST2543,32,Female,Employed,Savings,37,3,168584,9,6,11,0,0.6,0,17,56194.67
CUST1568,38,Female,Employed,Current,145,2,117710,13,9,11,0,0.74,0,20,58855.0
CUST2945,39,Female,Employed,Savings,87,2,228007,14,8,6,0,0.52,0,14,114003.5
CUST0674,39,Female,Self-employed,Savings,42,1,32976,17,6,6,0,0.9,0,12,32976.0
CUST1290,42,Male,Employed,Current,96,2,125661,16,8,13,0,0.77,0,21,62830.5
CUST0837,47,Female,Unemployed,Current,16,1,464898,18,5,12,1,0.63,0,17,464898.0
CUST0183,56,Female,Employed,Savings,46,4,37988,13,7,13,0,0.62,0,20,9497.0
CUST2513,22,Male,Self-employed,Current,131,2,78336,16,17,5,0,0.76,0,22,39168.0
CUST2801,24,Male,Unemployed,Savings,141,2,183424,10,10,12,0,0.67,0,22,91712.0
CUST1658,39,Female,Employed,Savings,138,1,122678,21,11,9,0,0.81,0,20,122678.0
CUST2674,30,Female,Self-employed,Savings,94,4,79254,12,9,7,1,0.88,0,16,19813.5
CUST1154,48,Male,Unemployed,Savings,114,1,76481,16,5,10,1,0.52,0,15,76481.0
CUST1435,20,Female,Employed,Current,179,3,40030,21,11,14,0,0.8,0,25,13343.33
CUST1279,39,Male,Employed,Current,140,2,39850,9,8,5,0,0.84,1,13,19925.0
CUST1854,39,Male,Employed,Savings,50,1,919282,18,10,7,0,0.57,0,17,919282.0
CUST1856,44,Female,Employed,Current,38,3,35508,12,9,5,0,0.78,0,14,11836.0
CUST0613,44,Male,Employed,Fixed Deposit,84,3,333736,18,8,7,0,0.84,1,15,111245.33
CUST2641,36,Female,Employed,Savings,20,1,780610,18,9,6,0,0.88,1,15,780610.0
CUST1774,18,Female,Employed,Savings,144,3,107681,12,9,5,0,0.79,0,14,35893.67
CUST1123,38,Female,Employed,Fixed Deposit,98,1,15864,11,7,12,0,0.97,1,19,15864.0
CUST1450,39,Male,Employed,Current,80,1,236326,13,4,16,0,0.72,0,20,236326.0
CUST0185,18,Male,Employed,Fixed Deposit,135,1,60740,21,7,6,0,0.91,0,13,60740.0
CUST1886,46,Female,Self-employed,Savings,55,1,235705,18,14,7,1,0.86,0,21,235705.0
CUST2099,36,Female,Self-employed,Current,65,1,1498,22,6,11,0,0.51,1,17,1498.0
CUST1762,24,Female,Unemployed,Current,146,2,110743,14,12,10,0,0.9,0,22,55371.5
CUST1481,38,Female,Employed,Savings,31,1,25089,18,4,6,1,0.99,1,10,25089.0
CUST2675,45,Female,Unemployed,Savings,155,4,1747,17,10,8,0,0.78,0,18,436.75
CUST1458,41,Female,Self-employed,Current,179,2,65760,18,5,13,0,0.81,0,18,32880.0
CUST0329,31,Male,Employed,Savings,179,3,66158,13,12,12,0,0.65,0,24,22052.67
CUST0318,59,Female,Employed,Savings,92,1,298363,20,10,10,1,0.65,1,20,298363.0
CUST2682,33,Male,Employed,Savings,17,3,99878,11,12,12,0,0.51,0,24,33292.67
CUST1722,38,Female,Employed,Savings,173,1,73328,16,3,9,0,0.62,0,12,73328.0
CUST2030,40,Female,Self-employed,Savings,152,1,271318,18,8,10,0,0.73,0,18,271318.0
CUST2991,44,Female,Self-employed,Savings,146,3,9849,5,9,12,0,0.84,0,21,3283.0
CUST1056,43,Female,Employed,Current,165,2,53245,15,13,7,0,0.99,0,20,26622.5
CUST0102,35,Male,Employed,Savings,128,2,47686,17,10,4,0,0.93,1,14,23843.0
CUST2172,24,Female,Employed,Savings,149,1,42607,8,12,13,0,0.79,0,25,42607.0
CUST2036,39,Female,Employed,Savings,146,3,255222,18,5,15,0,0.83,0,20,85074.0
CUST1474,42,Male,Employed,Savings,77,2,177188,21,12,11,0,0.86,0,23,88594.0
CUST1426,31,Male,Self-employed,Current,25,2,394907,17,10,8,0,0.82,1,18,197453.5
CUST2119,44,Male,Self-employed,Current,92,2,59931,15,13,7,0,0.92,0,20,29965.5
CUST0859,36,Female,Self-employed,Savings,166,2,182835,13,6,13,0,0.78,1,19,91417.5
CUST1607,40,Female,Employed,Fixed Deposit,113,4,623106,9,8,7,0,0.57,0,15,155776.5
CUST1572,28,Male,Unemployed,Current,101,1,122404,23,7,11,0,0.59,0,18,122404.0
CUST1861,46,Female,Employed,Current,104,3,93107,22,9,8,0,0.69,0,17,31035.67
CUST2431,22,Male,Unemployed,Current,125,1,256434,22,12,10,0,0.6,0,22,256434.0
CUST1307,56,Male,Employed,Fixed Deposit,115,1,49799,14,11,7,0,0.53,0,18,49799.0
CUST2015,33,Female,Self-employed,Savings,75,3,62371,19,8,7,0,0.66,1,15,20790.33
CUST2460,25,Female,Employed,Current,37,1,139816,9,8,9,0,0.87,1,17,139816.0
CUST1569,18,Male,Employed,Savings,110,1,428107,16,6,14,3,0.65,0,20,428107.0
CUST2592,33,Female,Self-employed,Current,20,1,160182,14,14,8,1,0.79,0,22,160182.0
CUST0249,37,Female,Self-employed,Current,179,2,151777,10,7,12,0,0.51,0,19,75888.5
CUST0855,29,Female,Employed,Fixed Deposit,123,3,43667,12,8,11,0,0.58,0,19,14555.67
CUST1621,33,Male,Employed,Savings,68,1,114155,18,5,12,0,0.77,0,17,114155.0
CUST2238,22,Female,Employed,Savings,19,3,1398,17,4,5,0,0.51,0,9,466.0
CUST1632,45,Female,Self-employed,Current,68,1,228803,15,12,10,1,0.89,0,22,228803.0
CUST1010,33,Male,Unemployed,Savings,156,2,93874,9,8,13,0,0.81,1,21,46937.0
CUST1064,38,Male,Employed,Current,61,2,184080,12,12,17,0,0.89,0,29,92040.0
CUST2784,56,Male,Employed,Savings,65,2,87234,17,9,13,0,0.92,0,22,43617.0
CUST1806,45,Female,Employed,Savings,28,1,58501,17,12,14,0,0.78,0,26,58501.0
CUST2410,23,Male,Employed,Current,14,3,114990,8,7,9,0,0.67,0,16,38330.0
CUST1976,46,Male,Employed,Current,45,1,142367,13,6,6,0,0.92,0,12,142367.0
CUST0816,18,Female,Employed,Savings,57,2,128579,6,8,12,0,0.78,1,20,64289.5
CUST0601,64,Male,Self-employed,Current,131,3,7653,14,9,9,0,0.59,0,18,2551.0
CUST1283,50,Female,Employed,Fixed Deposit,28,1,441204,14,5,3,1,0.59,0,8,441204.0
CUST0886,19,Male,Self-employed,Savings,106,2,45286,18,12,9,2,0.65,1,21,22643.0
CUST1815,27,Male,Employed,Current,49,2,100877,15,5,9,0,0.98,0,14,50438.5
CUST0587,51,Male,Employed,Current,167,2,99046,15,7,12,0,0.76,0,19,49523.0
CUST2365,23,Male,Employed,Savings,17,1,13649,11,13,9,0,0.55,1,22,13649.0
CUST1342,59,Female,Employed,Savings,98,4,36691,13,11,16,0,0.7,0,27,9172.75
CUST0707,48,Male,Self-employed,Savings,60,2,146557,16,13,11,0,0.81,0,24,73278.5
CUST2952,43,Male,Self-employed,Current,151,1,6435,14,4,10,0,0.79,0,14,6435.0
CUST2236,52,Female,Unemployed,Savings,80,2,144777,10,11,12,0,0.54,0,23,72388.5
CUST0347,37,Female,Employed,Savings,89,1,79918,15,8,9,0,0.71,0,17,79918.0
CUST1073,46,Male,Employed,Savings,22,1,45143,15,10,10,0,0.5,1,20,45143.0
CUST1881,29,Male,Employed,Fixed Deposit,156,3,9150,16,8,6,1,0.87,0,14,3050.0
CUST2972,43,Female,Employed,Current,43,3,5266,15,12,11,1,0.95,0,23,1755.33
CUST1836,25,Male,Self-employed,Savings,123,1,284632,13,17,16,0,0.67,0,33,284632.0
CUST0745,30,Female,Employed,Savings,163,3,134408,24,3,8,0,0.97,0,11,44802.67
CUST0543,33,Male,Unemployed,Current,74,2,227650,13,8,9,0,0.51,0,17,113825.0
CUST0845,47,Male,Employed,Savings,44,1,416680,25,6,21,0,0.66,0,27,416680.0
CUST1961,37,Female,Self-employed,Fixed Deposit,51,4,62742,18,10,14,0,0.7,0,24,15685.5
CUST2635,30,Male,Employed,Current,92,3,76889,9,10,5,1,0.62,0,15,25629.67
CUST2745,25,Male,Employed,Current,89,4,240065,10,11,9,1,0.65,0,20,60016.25
CUST1582,28,Male,Self-employed,Current,63,1,6186,21,10,6,0,0.92,0,16,6186.0
CUST2355,38,Male,Self-employed,Savings,161,1,2197,16,5,14,0,0.54,0,19,2197.0
CUST0572,39,Male,Self-employed,Current,23,1,305840,18,8,9,0,0.55,0,17,305840.0
CUST1854,32,Male,Self-employed,Savings,135,1,48567,24,9,10,0,0.92,1,19,48567.0
CUST1909,28,Male,Employed,Savings,100,2,104224,12,8,13,0,0.57,0,21,52112.0
CUST1847,18,Male,Self-employed,Fixed Deposit,163,1,123715,14,4,11,0,0.85,0,15,123715.0
CUST2162,39,Male,Self-employed,Savings,165,1,34041,12,14,11,0,0.51,0,25,34041.0
CUST2931,35,Male,Employed,Current,146,2,113546,8,5,15,0,0.6,0,20,56773.0
CUST2522,34,Female,Employed,Fixed Deposit,81,1,345543,12,7,8,0,0.63,0,15,345543.0
CUST2037,18,Female,Self-employed,Savings,36,3,153119,14,11,7,0,1.0,0,18,51039.67
CUST1892,34,Female,Employed,Fixed Deposit,134,2,24527,20,14,10,0,0.94,1,24,12263.5
CUST1853,53,Male,Employed,Fixed Deposit,137,2,371324,19,10,10,0,0.65,0,20,185662.0
